Time (h),S,DO2,O2,P,V,Wt,pH,T,Q,CO2outgas,Fg,RPM,Fpaa,Fs,Fa,Fb,Fc,Foil,Fh,Fw,pressure,Fremoved,Control_ref,PAT_ref,Batch_ref,OUR,CER,NH3_offline,Viscosity_offline,PAA_offline,P_offline,X_offline,Fault flag,Batch ID
97.00000000000001,0.0010490571980895297,13.554830750244982,0.18916970135316039,13.53136435960024,87826.93905431127,97238.65966241849,6.329170936092011,297.96818836846217,169.3904467642759,1.7214313897407927,75.0,100.0,10.0,90.0,0.0,225.0,0.6280944118342262,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.6762015056316748,1.6181864724063193,,,,,,0.0,1
97.2,0.0010649777357798647,13.546648822688192,0.18923046495955215,13.567962268653888,87903.95581608196,97326.06799612775,6.317235446294659,297.97131043176313,170.6915281750533,1.7237993043604118,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.6675709204467608,1.6204632952924687,,,,,,0.0,1
97.4,0.0010899144038914901,13.500711552956584,0.18915716495563642,13.605111917581848,87980.9640955269,97413.5830284409,6.307779566282086,297.9770107402754,173.0691328056114,1.7262072747362607,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.6766432538590683,1.6227787796856759,,,,,,0.0,1
97.60000000000001,0.0011042709110810813,13.469862846733962,0.18907418292570044,13.642623089151165,88057.9623964988,97501.15202179305,6.301721309108087,297.98326790865764,175.68149436801133,1.728647107415607,75.0,100.0,10.0,90.0,0.0,225.0,0.8674321530849876,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.6869853100222927,1.6251250534616448,,,,,,0.0,1
97.80000000000001,0.0011114475990562937,13.435757184543968,0.1889242812492494,13.680222823462806,88134.95133815844,97588.75089917393,6.289497697801154,297.98930360065094,178.20363968843688,1.731105681693555,75.0,100.0,10.0,90.0,0.0,225.0,2.121305691450285,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.7061584493912598,1.6274895037778976,,,,,,0.0,1
98.00000000000001,0.0010936485530146102,13.438131807706258,0.18883038178364772,13.717426050629744,88211.9314465437,97676.27428504177,6.279613848204434,297.9923577759838,179.48104801471166,1.7335444428279494,75.0,100.0,10.0,90.0,0.0,225.0,3.5292372409346875,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.717937563700236,1.629835051834593,,,,,,0.0,1
98.2,0.0010877883849739695,13.438597573428861,0.18884826092872894,13.754741928177141,88288.90312805257,97763.79095682512,6.273430076963902,297.9943160496359,180.3008742658522,1.7359626805509953,75.0,100.0,10.0,90.0,0.0,225.0,4.136545065233118,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.7149634718142206,1.6321610107612035,,,,,,0.0,1
98.4,0.0010837510844045294,13.42081865257941,0.18877889583125984,13.792265152395021,88365.86722670883,97851.31701720659,6.264675479299276,297.9957576667142,180.90494316661093,1.7383723092447283,75.0,100.0,10.0,90.0,0.0,225.0,4.502659759611273,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.7235100067781135,1.6344788376057169,,,,,,0.0,1
98.60000000000001,0.001110687443287173,13.377633507968742,0.18869375061368304,13.830293342279587,88442.82352159542,97938.94160671812,6.254023625585018,297.9992188167823,182.35654911809738,1.740810755271108,75.0,100.0,10.0,90.0,0.0,225.0,4.772182460576001,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.7341311348085988,1.63682453475104,,,,,,0.0,1
98.80000000000001,0.0011054484185584028,13.377106090611397,0.18867520615514843,13.86813203026608,88519.77140820098,98026.54304087251,6.246122305513322,298.00086838583434,183.0490239888612,1.7432542216195586,75.0,100.0,10.0,90.0,0.0,225.0,5.796379607753405,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.7359594996396672,1.6391752134937088,,,,,,0.0,1
99.00000000000001,0.0011275763316709326,13.343945112350093,0.18863070647439947,13.906348403178898,88596.71156448049,98114.22342448703,6.235778744572135,298.00400175057996,184.36555898778207,1.7457185385831284,75.0,100.0,10.0,90.0,0.0,225.0,6.310227934539906,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.741208279880391,1.6415461054309406,,,,,,0.0,1
99.2,0.0011429263929254026,13.309518777533665,0.1885284701034298,13.94462170114482,88673.64291108283,98201.95276854743,6.228655718806298,298.0073984532188,185.79409814894686,1.7482129609443287,75.0,100.0,10.0,90.0,0.0,225.0,7.41143147267675,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.7540681154122757,1.6439461193149498,,,,,,0.0,1
99.4,0.0011403548427915563,13.30223706364269,0.188482575836323,13.9829015719608,88750.56614617417,98289.6769571786,6.217456658302952,298.00953840883267,186.69489964842995,1.7507102171286344,75.0,100.0,10.0,90.0,0.0,225.0,8.709859294232242,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.7594914654977158,1.6463490188911445,,,,,,0.0,1
99.60000000000001,0.0011388783825538303,13.307759463022691,0.1885482350510218,14.02122821110207,88827.48177504349,98377.40234781569,6.207724354861274,298.0104773200149,187.09047799730143,1.7531993938199766,75.0,100.0,10.0,90.0,0.0,225.0,9.700110706931152,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.7501972611661434,1.648744302707712,,,,,,0.0,1
99.80000000000001,0.0011608541848439503,13.252212458394776,0.18833946768367682,14.059992597470105,88904.38989805144,98465.20184694757,6.19512699223059,298.01305278992396,188.17655483488758,1.7557055980031118,75.0,100.0,10.0,90.0,0.0,225.0,10.365675728922067,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.7771067177537123,1.6511561315738355,,,,,,0.0,1
100.00000000000001,0.0011534924199336088,13.25159740534045,0.18826649650713106,14.098313063531505,88981.29006269328,98552.9563226028,6.185936971205486,298.01277669461024,188.0599846898782,1.7582063701233444,75.0,100.0,10.0,90.0,0.0,225.0,11.64007051424019,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.7860989075286475,1.653562892812141,,,,,,0.0,1
100.2,0.0010939314285620093,13.33424900432973,0.1884644559441829,14.13524629476065,89058.18544354483,98640.48690860458,6.177527221148798,298.0061568012806,185.26320433282348,1.7606280962052037,75.0,100.0,10.0,90.0,0.0,225.0,12.014981228836458,23.0,0.0001,100.0,1.1,0.0,0.0,1.0,1.0,1.7593718254165107,1.655893731799694,,,,,,0.0,1
100.4,0.0011069230073300913,12.471547804264171,0.18859031807411167,14.172029667992291,88430.46891765454,97928.04228255771,6.175819228743692,298.0012098164673,183.17961874697872,1.7542779707747909,75.0,100.0,10.0,90.0,0.0,225.0,10.212314792851739,23.0,0.0001,100.0,1.0,-4000.0,0.0,1.0,1.0,1.7443701394975497,1.6497822443799857,,,,,,0.0,1
100.60000000000001,0.0011526584816263555,12.3872160298352,0.18843944361147696,14.209341100033177,87802.84757279234,97215.76895221374,6.173297640629738,298.00130292555747,183.21826420606675,1.7433474784042646,75.0,100.0,10.0,90.0,0.0,225.0,8.786134280248032,23.0,0.0001,100.0,1.0,-4000.0,0.0,1.0,1.0,1.7670448573001252,1.6392649319867367,,,,,,0.0,1
100.80000000000001,0.001169231682773517,12.36337746312261,0.1885243860186211,14.246713081481886,87175.31778408813,96503.54554955597,6.167478885065094,298.001836973256,183.43958939091777,1.7321273754687776,75.0,100.0,10.0,90.0,0.0,225.0,8.900727419985625,23.0,0.0001,100.0,1.0,-4000.0,0.0,1.0,1.0,1.7586787759232252,1.628472128427435,,,,,,0.0,1
101.00000000000001,0.001188580935053808,12.323811147096334,0.18864692888291046,14.284344377439915,86547.87768240237,95791.42449253981,6.163955215371615,298.0039600355962,184.3136806966208,1.720899968594519,75.0,100.0,10.0,90.0,0.0,225.0,9.13313526620453,23.0,0.0001,100.0,1.0,-4000.0,0.0,1.0,1.0,1.7453545045805874,1.6176755142439336,,,,,,0.0,1
101.2,0.0012201040019995566,12.303642113360185,0.18889869678378005,14.322473012310873,85920.52003473358,95079.39651597317,6.162406481283652,298.00666838884393,185.42134045706257,1.7096904099331787,75.0,100.0,10.0,90.0,0.0,225.0,9.9304729129403,23.0,0.0001,100.0,1.0,-4000.0,0.0,1.0,1.0,1.7149707818420568,1.606899270592562,,,,,,0.0,1
101.4,0.0012504926950136985,12.264646202091933,0.18901659929635142,14.361030570815876,85293.25150205081,94367.45705817237,6.158323703592009,298.0102799373166,186.8876342335458,1.6984990350361353,75.0,100.0,10.0,90.0,0.0,225.0,10.997433150712052,23.0,0.0001,100.0,1.0,-4000.0,0.0,1.0,1.0,1.7022468788895908,1.5961437032225567,,,,,,0.0,1
101.60000000000001,0.001228265734518156,12.280004901779506,0.18916579006696757,14.399169540363076,84666.06804063744,93655.43081257389,6.161393061326088,298.0102431150313,186.8726628734007,1.687268619141048,75.0,100.0,10.0,90.0,0.0,225.0,12.473169306079907,23.0,0.0001,100.0,1.0,-4000.0,0.0,1.0,1.0,1.6854015086159115,1.5853538233379667,,,,,,0.0,1
101.80000000000001,0.0012219438067814573,12.286576997221813,0.18933673411914417,14.437086653205853,84038.96821748666,92943.35292061536,6.165256876070194,298.00774866210514,185.87365930663438,1.6759842295823808,75.0,100.0,10.0,90.0,0.0,225.0,12.818876653471388,23.0,0.0001,100.0,1.0,-4000.0,0.0,1.0,1.0,1.665695286245649,1.5745153225815192,,,,,,0.0,1
102.00000000000001,0.0012283618015988564,12.28166956940728,0.18953652324404624,14.474810502467825,83411.96708963615,92231.29701903273,6.169727453363993,298.00546348727346,184.96589199203632,1.6646724009564855,75.0,100.0,10.0,90.0,0.0,225.0,12.342683374760778,23.0,0.0001,100.0,1.0,-4000.0,0.0,1.0,1.0,1.6421822863207578,1.563653720726253,,,,,,0.0,1
102.2,0.0012254977680378342,12.286150777819767,0.18976268199784008,14.512548526952948,82785.05706964277,91519.23315350385,6.173567104434535,298.0023589606169,183.74204673581187,1.6533342363795744,75.0,100.0,10.0,90.0,0.0,225.0,11.863581283718897,23.0,0.0001,100.0,1.0,-4000.0,0.0,1.0,1.0,1.6151856291315745,1.552770098788869,,,,,,0.0,1
102.4,0.0012280996903594262,12.259291038851797,0.1897442381679036,14.550708942455742,82862.5192368355,91607.22190779028,6.169465248784425,298.001246604461,183.30456834283427,1.651285391794468,75.0,100.0,10.0,90.0,0.0,225.0,11.014539171199086,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.6181457804920019,1.550803740476019,,,,,,0.0,1
102.60000000000001,0.0011863677124061057,12.313926544992134,0.18988861101867946,14.587975475335142,82939.97600293945,91695.07154576285,6.164926819706643,297.9965023007212,181.43700491944952,1.6532034528005228,75.0,100.0,10.0,90.0,0.0,225.0,10.742521270476399,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.59857195688375,1.5526445773528945,,,,,,0.0,1
102.80000000000001,0.001187180903275252,12.292040066822429,0.18981986258599406,14.62540584460656,83017.4265784922,91782.9298101618,6.163229665045148,297.9938864986781,180.40619706710424,1.6555344526496494,75.0,100.0,10.0,90.0,0.0,225.0,9.16082681869835,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.6070659640624796,1.5548818534820699,,,,,,0.0,1
103.00000000000001,0.0011572014870956287,12.328758101560567,0.18994085660031418,14.662461405357583,83094.87213817655,91870.70536183685,6.169674943040465,297.9891973027958,178.55668807343147,1.6578664690880212,75.0,100.0,10.0,90.0,0.0,225.0,8.162793668914329,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.590472934533817,1.557120243641846,,,,,,0.0,1
103.2,0.001178704979420112,12.29119129334489,0.18984580147352048,14.699864456154337,83172.31206530439,91958.5451445141,6.176925474550586,297.98661703719335,177.53799058907816,1.6602037861405732,75.0,100.0,10.0,90.0,0.0,225.0,6.335383305274828,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.602445088894285,1.5593638604362008,,,,,,0.0,1
103.4,0.001171528318513927,12.283334540360595,0.1897346557613751,14.736935023340001,83249.74573836238,92046.34649226518,6.182997786595799,297.9835877694068,176.34077744089592,1.6625345809411411,75.0,100.0,10.0,90.0,0.0,225.0,5.075259496394832,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.6165436722777178,1.5616013548672476,,,,,,0.0,1
103.60000000000001,0.001173919531611302,12.272744538008276,0.1896891216072803,14.773954442709448,83327.173013819,92134.15414830884,6.188403526559819,297.9815212913839,175.5232286088852,1.6648587310026925,75.0,100.0,10.0,90.0,0.0,225.0,3.5476529968108785,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.621969573626778,1.5638326081921203,,,,,,0.0,1
103.80000000000001,0.0011779371747173925,12.237454466177894,0.18954222964418402,14.811191831471154,83404.59421481867,92222.00388840576,6.201595306177435,297.9812582634144,175.41906564153498,1.6671928591768501,75.0,100.0,10.0,90.0,0.0,225.0,2.241978940056523,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.6407864531846559,1.5660735791525997,,,,,,0.0,1
104.00000000000001,0.001163278597519838,12.236640553641031,0.18947208877842825,14.848046148302563,83482.00846471355,92309.80820418494,6.214801070719221,297.98040033369966,175.07900142990786,1.669518566346298,75.0,100.0,10.0,90.0,0.0,225.0,1.4737813026536308,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.649461134345057,1.568306603107885,,,,,,0.0,1
104.2,0.0011885949687555151,12.180171748166478,0.18930781918294226,14.885685913166437,83559.41562939384,92397.71204389835,6.2276395651632,297.98280279086856,176.0320950554466,1.671868459062758,75.0,100.0,10.0,90.0,0.0,225.0,0.47695313887498614,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.670560600394439,1.5705629886043566,,,,,,0.0,1
104.4,0.0011508561538493888,12.22063255216038,0.18935622257644616,14.922547054804564,83636.8156491806,92485.48288560186,6.2412244590117565,297.9816361698774,175.56880306754843,1.6741892873083373,75.0,100.0,10.0,90.0,0.0,225.0,0.5772478487429247,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.6635778310720084,1.5727916041333514,,,,,,0.0,1
104.60000000000001,0.0011212265789737545,12.265342820879738,0.18949962872753254,14.958549423855182,83714.20975103503,92573.13632228578,6.251721109073789,297.97757706133956,173.9553312365873,1.676454595747634,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.6440565913541858,1.5749670380454903,,,,,,0.0,1
104.80000000000001,0.001115540748659341,12.255294813225472,0.1894417154169947,14.9946986783409,83791.5984335903,92660.7759022384,6.26421637311497,297.9727818818769,172.04736138503108,1.6786884309712167,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.6511395736450076,1.5771123753590572,,,,,,0.0,1
105.00000000000001,0.0011317582029757773,12.223153519525598,0.18937205966963008,15.031374863346787,83868.98158752544,92748.4751231209,6.282879505164195,297.9694438361484,170.71787176974522,1.6809308670837375,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.6597709049953873,1.579266100609994,,,,,,0.0,1
105.2,0.0011520953722476185,12.20153205926367,0.18934052958353417,15.068087119838625,83946.35912927784,92836.21868111972,6.30027026953383,297.96717576412567,169.81371080233947,1.6831955248631343,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.663359714509795,1.5814412983941073,,,,,,0.0,1
105.4,0.0011418562689643119,12.214103944534626,0.18940100288648298,15.10488016103965,84023.73056608882,92923.92534809273,6.315031758400838,297.96390240854885,168.50748241191113,1.6854523376569779,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.6547966947080501,1.5836090910209453,,,,,,0.0,1
105.60000000000001,0.0011221768090664812,12.231155588555456,0.18943991216244363,15.14121773150603,84101.09693397433,93011.5638433238,6.3277534432897475,297.9587907911242,166.465799262231,1.6876810790995116,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.6490884444386238,1.585750046879385,,,,,,0.0,1
105.80000000000001,0.0010997488004057384,12.245252952403323,0.18943910335401531,15.177212420224176,84178.45874457891,93099.13908522551,6.3395980834849945,297.9516754476239,163.6209761901509,1.6898731539990255,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.6486371767940087,1.587855903830418,,,,,,0.0,1
106.00000000000001,0.0011231432117895365,12.20123879298835,0.18930018720884145,15.21385043236981,84255.81630266379,93186.79064917576,6.347451571937712,297.9462072027816,161.432716376993,1.6920696237827446,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.0001,100.0,1.0,0.0,0.0,1.0,1.0,1.6664313589519923,1.5899661055778869,,,,,,0.0,1
106.2,0.0011356523814569654,12.16667808826045,0.18918782394635114,15.2510304324564,84333.16272699281,93274.5002788569,6.3597685992173245,297.96620697865234,169.44391705185953,1.694286569354034,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,10.620297021316357,100.0,1.0,0.0,0.0,1.0,1.0,1.6807085609333792,1.5920961035382801,,,,,,0.0,1
106.4,0.001131310542418566,12.176399064067704,0.18922117420791,15.288033269111793,84410.5002694061,93362.1759388395,6.376593658103586,297.9598675888906,166.90206970808998,1.6964988537483279,75.0,100.0,10.0,90.0,0.0,225.0,4.923804616038407,23.0,1.0620297021316358,100.0,1.0,0.0,0.0,1.0,1.0,1.6757416211339118,1.594221747952796,,,,,,0.0,1
106.60000000000001,0.0011093943906561596,12.207541340993352,0.1892963448368099,15.324417207788192,84487.83393969227,93449.76118870419,6.392432141318068,297.95129167378747,163.4601390151686,1.6986755267659321,75.0,100.0,10.0,90.0,0.0,225.0,1.319478528662156,23.0,0.10620297021316359,100.0,1.0,0.0,0.0,1.0,1.0,1.6652585391409858,1.596313297349801,,,,,,0.0,1
106.80000000000001,0.0011247985045483137,12.179082172371173,0.1892781293694332,15.3613359725863,84565.16356355663,93537.41607601699,6.405008057274184,297.9450961700311,160.97123436800493,1.7008538318235566,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.01062029702131636,100.0,1.0,0.0,0.0,1.0,1.0,1.6671107989522929,1.598406535826999,,,,,,0.0,1
107.00000000000001,0.001128203250059418,12.156459655495684,0.18922402994220686,15.398531562689344,84642.4821670499,93625.10719445816,6.413893069183258,297.96389461267626,168.53030452178717,1.703046708762278,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,10.695538344916397,100.0,1.0,0.0,0.0,1.0,1.0,1.6736995808190307,1.600513899264361,,,,,,0.0,1
107.2,0.0010984148424423917,12.188757381397615,0.18924738166048502,15.435275241410128,84719.79354976081,93712.69268119389,6.421942676337095,297.9542626336848,164.6536459596599,1.7052037617821174,75.0,100.0,10.0,90.0,0.0,225.0,4.473135366920186,23.0,1.0695538344916398,100.0,1.0,0.0,0.0,1.0,1.0,1.6700662935665886,1.6025869553404268,,,,,,0.0,1
107.4,0.0011051208405601625,12.176373059539332,0.18928114409343838,15.472374996418852,84797.10122846231,93800.32296700908,6.430889857368537,297.9465388807627,161.54187336359823,1.707349138605968,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.10695538344916398,100.0,1.0,0.0,0.0,1.0,1.0,1.6650601206226023,1.60464890752949,,,,,,0.0,1
107.60000000000001,0.0010933513627987032,12.19460988452685,0.18931115866688183,15.509105407172255,84874.39954560754,93887.88206941016,6.442292709596789,297.96079838178144,167.2920970073172,1.709472305760806,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,10.601454976205357,100.0,1.0,0.0,0.0,1.0,1.0,1.6605541259862122,1.6066896291954607,,,,,,0.0,1
107.80000000000001,0.0010954512596108633,12.18937282316281,0.18938132618609227,15.546081780733342,84951.69069658137,93975.47737583672,6.452393486671368,297.95187610971544,163.69050986548265,1.7115906074230312,75.0,100.0,10.0,90.0,0.0,225.0,2.9727640269784357,23.0,1.0601454976205358,100.0,1.0,0.0,0.0,1.0,1.0,1.6507423743283618,1.6087257888220734,,,,,,0.0,1
108.00000000000001,0.0011141014138838408,12.142783037794526,0.18924890138268574,15.583706169857983,85028.97838877575,94063.16480302531,6.454809323698892,297.9446789328506,160.78274848759835,1.7137309373230827,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.10601454976205359,100.0,1.0,0.0,0.0,1.0,1.0,1.6676964602500757,1.6107832386788883,1553.992267218324,42.01418188783576,1107.4651964130474,14.848046148302563,21.397517541188616,0.0,1
108.2,0.0011131324652849405,12.13906480906908,0.1892435268429166,15.621236475904066,85106.25559130963,94150.85503731425,6.464670321492439,297.9620381990631,167.80296306927704,1.7158806573600864,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,10.99289847283583,100.0,1.0,0.0,0.0,1.0,1.0,1.66785967138851,1.612849832626668,,,,,,0.0,1
108.4,0.0011145947673292763,12.15015793645006,0.18937647666868862,15.6586977132557,85183.52487097158,94238.55216900555,6.467345974843668,297.9542810207218,164.6627631943322,1.7180315974002451,75.0,100.0,10.0,90.0,0.0,225.0,3.9684856516991514,23.0,1.099289847283583,100.0,1.0,0.0,0.0,1.0,1.0,1.6497430337269718,1.614917717338024,,,,,,0.0,1
108.60000000000001,0.0011124625686025258,12.140223401915664,0.18935803234521406,15.696319655689699,85260.790489297,94326.25271158094,6.465477185982143,297.94670771437006,161.59422514134468,1.720178373471796,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.10992898472835831,100.0,1.0,0.0,0.0,1.0,1.0,1.6516341399473267,1.6169817165029468,,,,,,0.0,1
108.80000000000001,0.001129925249444514,12.11540155619501,0.18931354101042588,15.734118817712831,85338.04734285171,94414.00890081364,6.464260803347157,297.9648820137035,168.96413595761948,1.7223382703999177,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,10.991254446179507,100.0,1.0,0.0,0.0,1.0,1.0,1.656964418189035,1.6190584492134386,,,,,,0.0,1
109.00000000000001,0.0011521882328578352,12.066596576925626,0.1891401211161607,15.772351449324546,85415.29413732531,94501.84168076378,6.462798349842843,297.9595520606962,166.80055254904323,1.724526331005124,75.0,100.0,10.0,90.0,0.0,225.0,4.328572356556432,23.0,1.0991254446179508,100.0,1.0,0.0,0.0,1.0,1.0,1.679322363457211,1.6211623825135624,,,,,,0.0,1
109.2,0.001127433398171526,12.094423848713108,0.1891553934580205,15.809918727963213,85492.53705418663,94589.58497816141,6.451492603695201,297.9516009789563,163.57016022385974,1.7266955752130915,75.0,100.0,10.0,90.0,0.0,225.0,1.0365068379074351,23.0,0.10991254446179509,100.0,1.0,0.0,0.0,1.0,1.0,1.6767531244071565,1.6232483434219536,,,,,,0.0,1
109.4,0.0011047955188917197,12.118747009641844,0.18927635007755184,15.847262403807242,85569.7760331394,94677.28658844983,6.443174229977417,297.94286755058755,160.01814172119816,1.7288320513605524,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.010991254446179509,100.0,1.0,0.0,0.0,1.0,1.0,1.6602265011966555,1.6253029116560411,,,,,,0.0,1
109.60000000000001,0.0011034080947339574,12.094941646504768,0.18913722701131197,15.884508163506919,85647.00460457768,94764.97460915454,6.43429687225145,297.960682376024,167.27050693694787,1.7309549641348927,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,12.058847958155892,100.0,1.0,0.0,0.0,1.0,1.0,1.678070104659747,1.6273445518473066,,,,,,0.0,1
109.80000000000001,0.0011220719458296079,12.045748780443313,0.1889614462979643,15.92213233799292,85724.22555728778,94852.74452467819,6.4187364850454385,297.9534075412716,164.30626990772387,1.7331001075305261,75.0,100.0,10.0,90.0,0.0,225.0,4.069248635377644,23.0,1.2058847958155894,100.0,1.0,0.0,0.0,1.0,1.0,1.7007441616660628,1.6294076883875663,,,,,,0.0,1
110.00000000000001,0.001104824963024145,12.077922176131949,0.18911065139947222,15.959084511051953,85801.44283925934,94940.46621823886,6.403247410821612,297.94488861808304,160.83183286395976,1.7352447837024774,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.12058847958155894,100.0,1.0,0.0,0.0,1.0,1.0,1.6804904465307389,1.631470492939556,,,,,,0.0,1
110.2,0.0011135172730501273,12.0653717743101,0.18911121691403035,15.995750988609897,85878.64996660434,95028.2040704277,6.390811221051341,297.96270498067986,168.1051195913919,1.7373917469050935,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,11.759344651850054,100.0,1.0,0.0,0.0,1.0,1.0,1.6798698225186224,1.6335356147749096,,,,,,0.0,1
110.4,0.0010873527610394224,12.10631842354771,0.18929647941201494,16.03186443061417,85955.8500844854,95115.8638104468,6.372984972462514,297.95196871188915,163.7184678040748,1.7395181334430516,75.0,100.0,10.0,90.0,0.0,225.0,4.143960197930422,23.0,1.1759344651850054,100.0,1.0,0.0,0.0,1.0,1.0,1.6548451821591936,1.6355810602650014,,,,,,0.0,1
110.60000000000001,0.0010630591574105352,12.137895492207836,0.1894037548511062,16.067306174054163,86033.04813237648,95203.44214042675,6.352739113651333,297.93921548749574,158.50284782140636,1.7416056837303044,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,0.11759344651850055,100.0,1.0,0.0,0.0,1.0,1.0,1.6401305661435366,1.6375892600631743,,,,,,0.0,1
110.80000000000001,0.0010873796308582813,12.095841011729858,0.18932634747709887,16.10341834366752,86110.23676870033,95291.11012123567,6.341274060576988,297.9579552104908,166.17441794269848,1.7437004072541467,75.0,100.0,10.0,90.0,0.0,225.0,0.0001,23.0,13.29890262119616,100.0,1.0,0.0,0.0,1.0,1.0,1.6498314484260488,1.6396044722366172,,,,,,0.0,1
111.00000000000001,0.0011021056285750036,12.074309342798074,0.18933508286678116,16.13968527734383,86187.4171247797,95378.84740932885,6.3234635730440365,297.94889704186517,162.46257866824328,1.7458264629243543,75.0,100.0,10.0,90.0,0.0,225.0,4.2815343973383015,23.0,1.329890262119616,100.0,1.0,0.0,0.0,1.0,1.0,1.6481349006812387,1.6416499417823016,,,,,,0.0,1
111.2,0.0011044033575290284,12.075290801074804,0.18941361296318454,16.175587628568803,86264.58011200726,95466.59045309761,6.304762427097104,297.9875794606731,178.32951216287566,1.7479719629678103,75.0,100.0,10.0,90.0,0.0,225.0,1.2844603192014905,23.0,21.90450736076411,100.0,1.0,0.0,0.0,1.0,1.0,1.637204095919587,1.6437142356571373,,,,,,0.0,1
111.4,0.0011162649690467112,12.046943934898831,0.1893629657031324,16.211610626792414,86341.73451150749,95554.38801153412,6.291505904064455,297.976684866549,173.85693529936168,1.7501389122583149,75.0,100.0,10.0,90.0,0.0,225.0,12.781470142571015,23.0,2.190450736076411,100.0,1.0,0.0,0.0,1.0,1.0,1.6433492525551558,1.6457992862219164,,,,,,0.0,1
111.60000000000001,0.0011032006755389392,12.07681838336927,0.18950858130241197,16.247511628309084,86418.88743197464,95642.14708280134,6.279424662872117,297.9620907748078,167.86004906051863,1.752294907641809,75.0,100.0,10.0,90.0,0.0,225.0,8.266946803949088,23.0,0.21904507360764114,100.0,1.0,0.0,0.0,1.0,1.0,1.62354052947219,1.6478739158594797,,,,,,0.0,1
